date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:13:45	37328/37328	---M--	200	added ('OK')	image/png	etag:%2262f0f3f8-91d0%22	https://demo.egenslab.com/html/tourxpro/demo/assets/images/gallary/pgl-6.png	D:/Tourism-web/tourism-web/demo.egenslab.com/html/tourxpro/demo/assets/images/gallary/pgl-6.png	(from https://demo.egenslab.com/html/tourxpro/demo/package-details.html)
15:13:45	114919/114919	---M--	200	added ('OK')	image/png	etag:%2262f0f3fa-1c0e7%22	https://demo.egenslab.com/html/tourxpro/demo/assets/images/gallary/pgx-3.png	D:/Tourism-web/tourism-web/demo.egenslab.com/html/tourxpro/demo/assets/images/gallary/pgx-3.png	(from https://demo.egenslab.com/html/tourxpro/demo/package-details.html)
15:13:45	64343/64343	---M--	200	added ('OK')	image/png	etag:%2262f0f3a6-fb57%22	https://demo.egenslab.com/html/tourxpro/demo/assets/images/blog/blog-md-4.png	D:/Tourism-web/tourism-web/demo.egenslab.com/html/tourxpro/demo/assets/images/blog/blog-md-4.png	(from https://demo.egenslab.com/html/tourxpro/demo/blog.html)
15:13:46	52161/52161	---M--	200	added ('OK')	image/png	etag:%2262f0f3a7-cbc1%22	https://demo.egenslab.com/html/tourxpro/demo/assets/images/blog/blog-md-5.png	D:/Tourism-web/tourism-web/demo.egenslab.com/html/tourxpro/demo/assets/images/blog/blog-md-5.png	(from https://demo.egenslab.com/html/tourxpro/demo/blog.html)
15:13:46	65505/65505	---M--	200	added ('OK')	image/png	etag:%2262f0f3a7-ffe1%22	https://demo.egenslab.com/html/tourxpro/demo/assets/images/blog/blog-md-6.png	D:/Tourism-web/tourism-web/demo.egenslab.com/html/tourxpro/demo/assets/images/blog/blog-md-6.png	(from https://demo.egenslab.com/html/tourxpro/demo/blog.html)
15:13:46	73491/73491	---M--	200	added ('OK')	image/png	etag:%2262f0f3a8-11f13%22	https://demo.egenslab.com/html/tourxpro/demo/assets/images/blog/blog-md-7.png	D:/Tourism-web/tourism-web/demo.egenslab.com/html/tourxpro/demo/assets/images/blog/blog-md-7.png	(from https://demo.egenslab.com/html/tourxpro/demo/blog.html)
15:13:46	33700/33700	---M--	200	added ('OK')	image/png	etag:%2262f0f3a8-83a4%22	https://demo.egenslab.com/html/tourxpro/demo/assets/images/blog/blog-md-8.png	D:/Tourism-web/tourism-web/demo.egenslab.com/html/tourxpro/demo/assets/images/blog/blog-md-8.png	(from https://demo.egenslab.com/html/tourxpro/demo/blog.html)
15:13:47	81234/81234	---M--	200	added ('OK')	image/png	etag:%2262f0f3a9-13d52%22	https://demo.egenslab.com/html/tourxpro/demo/assets/images/blog/blog-md-9.png	D:/Tourism-web/tourism-web/demo.egenslab.com/html/tourxpro/demo/assets/images/blog/blog-md-9.png	(from https://demo.egenslab.com/html/tourxpro/demo/blog.html)
15:13:47	69346/69346	---M--	200	added ('OK')	image/png	etag:%2262f0f3a3-10ee2%22	https://demo.egenslab.com/html/tourxpro/demo/assets/images/blog/blog-md-10.png	D:/Tourism-web/tourism-web/demo.egenslab.com/html/tourxpro/demo/assets/images/blog/blog-md-10.png	(from https://demo.egenslab.com/html/tourxpro/demo/blog.html)
15:13:47	87591/87591	---M--	200	added ('OK')	image/png	etag:%2262f0f3a3-15627%22	https://demo.egenslab.com/html/tourxpro/demo/assets/images/blog/blog-md-11.png	D:/Tourism-web/tourism-web/demo.egenslab.com/html/tourxpro/demo/assets/images/blog/blog-md-11.png	(from https://demo.egenslab.com/html/tourxpro/demo/blog.html)
15:13:48	61780/61780	---M--	200	added ('OK')	image/png	etag:%2262f0f3a4-f154%22	https://demo.egenslab.com/html/tourxpro/demo/assets/images/blog/blog-md-12.png	D:/Tourism-web/tourism-web/demo.egenslab.com/html/tourxpro/demo/assets/images/blog/blog-md-12.png	(from https://demo.egenslab.com/html/tourxpro/demo/blog.html)
15:13:48	6351/6351	---M--	200	added ('OK')	image/png	etag:%2262f0f3a9-18cf%22	https://demo.egenslab.com/html/tourxpro/demo/assets/images/blog/blog-thumb-sm1.png	D:/Tourism-web/tourism-web/demo.egenslab.com/html/tourxpro/demo/assets/images/blog/blog-thumb-sm1.png	(from https://demo.egenslab.com/html/tourxpro/demo/blog-sidebar.html)
15:13:48	6499/6499	---M--	200	added ('OK')	image/png	etag:%2262f0f3aa-1963%22	https://demo.egenslab.com/html/tourxpro/demo/assets/images/blog/blog-thumb-sm2.png	D:/Tourism-web/tourism-web/demo.egenslab.com/html/tourxpro/demo/assets/images/blog/blog-thumb-sm2.png	(from https://demo.egenslab.com/html/tourxpro/demo/blog-sidebar.html)
15:13:48	6543/6543	---M--	200	added ('OK')	image/png	etag:%2262f0f3ab-198f%22	https://demo.egenslab.com/html/tourxpro/demo/assets/images/blog/blog-thumb-sm3.png	D:/Tourism-web/tourism-web/demo.egenslab.com/html/tourxpro/demo/assets/images/blog/blog-thumb-sm3.png	(from https://demo.egenslab.com/html/tourxpro/demo/blog-sidebar.html)
15:13:49	4364/4364	---M--	200	added ('OK')	image/png	etag:%2262f0f3ac-110c%22	https://demo.egenslab.com/html/tourxpro/demo/assets/images/blog/blog-thumb-sm4.png	D:/Tourism-web/tourism-web/demo.egenslab.com/html/tourxpro/demo/assets/images/blog/blog-thumb-sm4.png	(from https://demo.egenslab.com/html/tourxpro/demo/blog-sidebar.html)
15:13:49	145416/145416	---M--	200	added ('OK')	image/png	etag:%2262f0f3ac-23808%22	https://demo.egenslab.com/html/tourxpro/demo/assets/images/blog/blog-thumb-xl1.png	D:/Tourism-web/tourism-web/demo.egenslab.com/html/tourxpro/demo/assets/images/blog/blog-thumb-xl1.png	(from https://demo.egenslab.com/html/tourxpro/demo/blog-standard.html)
15:13:49	163042/163042	---M--	200	added ('OK')	image/png	etag:%2262f0f3ad-27ce2%22	https://demo.egenslab.com/html/tourxpro/demo/assets/images/blog/blog-thumb-xl2.png	D:/Tourism-web/tourism-web/demo.egenslab.com/html/tourxpro/demo/assets/images/blog/blog-thumb-xl2.png	(from https://demo.egenslab.com/html/tourxpro/demo/blog-standard.html)
15:13:50	180207/180207	---M--	200	added ('OK')	image/png	etag:%2262f0f3ae-2bfef%22	https://demo.egenslab.com/html/tourxpro/demo/assets/images/blog/blog-thumb-xl3.png	D:/Tourism-web/tourism-web/demo.egenslab.com/html/tourxpro/demo/assets/images/blog/blog-thumb-xl3.png	(from https://demo.egenslab.com/html/tourxpro/demo/blog-standard.html)
15:13:50	125820/125820	---M--	200	added ('OK')	image/png	etag:%2262f0f3ae-1eb7c%22	https://demo.egenslab.com/html/tourxpro/demo/assets/images/blog/blog-thumb-xl4.png	D:/Tourism-web/tourism-web/demo.egenslab.com/html/tourxpro/demo/assets/images/blog/blog-thumb-xl4.png	(from https://demo.egenslab.com/html/tourxpro/demo/blog-standard.html)
15:13:50	1144/1144	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2262f0f411-478%22	https://demo.egenslab.com/html/tourxpro/demo/assets/images/icons/blogquote.svg	D:/Tourism-web/tourism-web/demo.egenslab.com/html/tourxpro/demo/assets/images/icons/blogquote.svg	(from https://demo.egenslab.com/html/tourxpro/demo/blog-details.html)
